"name_key","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
8248,32,50,25,6,20,36,4,31,40,24
8249,36,34,33,31,24,21,25,50,13,2
8250,14,11,28,6,15,34,1,30,48,2
8251,36,17,48,42,37,38,10,49,35,27
8252,35,30,3,29,27,49,6,36,4,48
8253,39,48,15,7,43,46,32,20,41,19
8254,48,26,1,30,13,20,9,47,46,27
8255,19,48,40,14,16,47,50,21,23,32
8256,26,20,23,35,21,22,44,47,28,38
8257,23,41,8,31,18,48,3,4,33,15
8258,36,49,41,42,22,30,17,20,2,18
8259,12,30,29,31,34,8,4,16,25,37
8260,25,38,43,18,34,47,42,1,4,45
8261,36,38,27,18,10,13,22,44,3,14
8262,50,30,32,21,5,33,15,11,6,16
8263,17,2,3,6,9,11,34,43,24,8
8264,50,37,5,40,6,28,21,36,4,41
8265,35,4,16,24,2,43,22,27,7,5
8266,38,47,4,6,18,8,23,46,40,43
8267,20,3,36,46,6,38,24,31,12,4
8268,4,9,2,1,49,8,16,46,10,23
8269,26,43,23,41,39,25,24,50,8,20
8270,4,50,35,13,44,12,38,3,29,41
8271,25,36,16,7,19,40,17,48,44,20
8272,7,50,14,47,1,45,32,41,38,2
8273,27,8,26,4,32,50,48,22,24,49
8274,37,38,14,29,46,18,43,28,26,2
8275,22,20,35,28,34,39,31,47,36,17
8276,3,39,24,30,21,17,28,31,40,38
8277,8,2,44,4,33,43,48,21,30,27
8278,15,47,11,45,24,17,16,39,18,44
8279,21,30,15,13,4,11,41,28,31,3
8280,40,18,42,21,31,16,7,46,24,8
8281,9,33,21,10,40,41,11,27,17,5
8282,50,36,32,47,31,8,48,14,26,27
8283,30,18,23,36,43,34,10,47,4,45
8284,41,47,4,27,39,5,21,2,44,30
8285,10,28,41,20,3,44,13,37,18,25
8286,2,23,35,47,38,9,29,12,49,21
8287,11,14,41,49,9,15,31,20,6,38
8288,32,41,18,21,25,10,24,15,2,27
8289,34,24,6,49,20,46,12,21,33,29
8290,34,10,1,16,33,42,18,11,4,28
8291,37,33,24,20,35,31,22,3,19,5
8292,31,15,27,14,5,21,33,30,47,25
8293,19,10,30,1,4,41,48,7,47,5
8294,13,6,38,11,48,8,25,45,27,44
8295,37,6,49,50,12,7,17,13,38,22
8296,11,50,2,38,41,13,47,46,35,24
8297,31,1,47,27,4,26,16,38,9,23
8298,33,25,10,50,15,49,19,3,31,40
8299,44,14,18,36,23,10,15,47,39,40
8300,45,6,7,4,37,31,50,18,48,34
8301,31,47,39,21,22,24,46,9,3,38
8302,29,12,41,10,17,21,50,22,39,48
8303,1,16,24,35,37,5,3,28,31,44
8304,32,36,10,26,28,17,46,18,3,19
8305,26,2,25,6,42,1,38,24,28,20
8306,45,41,39,24,29,34,25,23,17,10
8307,8,10,40,43,35,27,34,30,19,25
8308,42,6,1,45,10,37,50,8,27,38
8309,39,44,6,20,25,21,4,13,24,10
8310,11,45,12,34,30,28,9,44,47,31
8311,4,8,23,39,2,42,1,24,41,30
8312,12,25,18,36,26,41,16,2,45,9
8313,44,34,10,1,31,27,46,37,49,45
8314,45,25,47,10,35,49,14,9,33,28
8315,15,7,28,50,41,1,38,16,21,34
8316,5,40,42,39,18,22,15,26,38,19
8317,46,7,44,9,47,22,19,40,42,36
8318,35,25,41,7,50,5,6,39,26,47
8319,50,41,21,18,46,31,43,28,33,32
8320,22,42,2,26,15,18,33,35,7,17
8321,30,45,4,8,14,40,47,23,32,25
8322,24,13,48,26,14,7,36,15,3,39
8323,11,23,48,27,29,17,30,42,21,12
8324,30,9,27,42,34,18,36,38,46,31
8325,7,5,38,47,17,15,9,28,4,33
8326,47,43,16,4,30,46,28,26,42,37
8327,7,32,44,19,4,48,22,17,47,50
8328,35,16,24,43,7,8,22,28,29,38
8329,26,29,24,10,45,35,33,34,38,7
8330,37,12,18,33,31,42,25,5,26,38
8331,31,47,38,18,24,10,29,8,9,11
8332,20,43,45,38,48,3,12,16,40,50
8333,16,14,38,31,44,26,47,10,45,42
8334,41,9,39,18,2,5,38,8,21,49
8335,1,50,5,16,7,38,14,25,36,47
8336,23,17,10,33,1,40,28,35,47,43
8337,48,18,1,20,23,35,45,25,30,4
8338,25,45,35,37,39,33,13,40,30,7
8339,21,29,24,17,43,36,27,19,44,15
8340,27,47,4,14,7,20,43,38,22,49
8341,1,12,49,2,23,22,41,50,13,27
8342,10,40,37,34,43,19,44,18,29,33
8343,33,6,50,36,19,8,31,15,21,28
8344,31,22,5,46,42,45,34,36,8,47
8345,15,28,38,50,11,19,26,35,39,27
8346,20,17,7,11,23,9,26,6,49,47
8347,17,26,2,36,35,9,27,31,49,7
8348,34,49,28,20,18,26,38,48,13,1
8349,8,23,14,27,44,43,2,15,7,20
8350,22,9,34,10,42,43,19,45,6,12
8351,22,49,17,4,50,36,21,27,47,8
8352,28,22,25,9,1,19,38,16,13,43
8353,7,33,9,31,8,3,43,29,42,40
8354,42,36,29,43,23,45,26,48,5,15
8355,1,10,7,36,34,21,15,45,22,47
8356,39,50,33,30,19,25,46,18,37,41
8357,18,22,50,16,11,12,20,25,2,24
8358,3,36,15,4,44,21,25,46,5,27
8359,49,10,11,17,33,14,12,5,34,8
8360,9,14,30,35,47,10,42,33,20,21
8361,44,38,11,40,22,7,6,47,39,30
8362,22,39,40,36,14,30,42,27,18,11
8363,45,48,25,19,26,11,36,24,46,9
8364,45,9,8,15,50,5,4,42,31,48
8365,23,45,33,21,25,50,34,30,37,46
8366,32,13,29,16,4,2,39,43,34,11
8367,46,50,15,40,16,19,30,25,22,48
8368,23,37,34,40,12,32,19,27,2,26
8369,48,13,28,47,1,20,16,31,41,29
8370,40,3,41,37,32,14,2,6,8,33
8371,23,50,29,30,1,32,12,6,21,35
8372,48,35,9,10,33,8,15,21,13,4
8373,33,50,29,5,28,45,36,3,21,42
8374,23,3,34,28,49,43,48,35,1,50
8375,29,24,4,12,43,19,49,30,34,41
8376,16,11,45,32,23,41,48,22,12,30
8377,18,27,25,30,36,3,17,33,41,35
8378,16,35,9,30,25,41,32,17,23,7
8379,14,11,10,33,13,18,37,26,35,1
8380,22,45,29,11,44,18,39,26,4,37
8381,35,43,25,28,14,3,15,37,31,23
8382,28,14,1,24,40,30,10,16,6,29
8383,12,2,35,45,13,50,3,25,46,37
8384,5,23,15,2,38,45,33,13,3,25
8385,11,38,49,46,27,50,6,44,34,4
8386,34,16,9,43,6,23,30,37,44,46
8387,1,46,40,34,35,36,28,7,25,37
8388,35,36,31,2,41,22,23,49,13,26
8389,49,10,14,20,23,19,12,1,46,5
8390,27,10,13,15,18,49,21,28,39,45
8391,47,34,43,31,26,45,33,48,41,15
8392,32,42,33,18,7,17,8,35,1,29
8393,49,16,40,36,28,12,18,3,48,43
8394,36,2,40,13,17,43,4,42,14,6
8395,7,37,41,45,50,36,3,46,5,47
8396,32,50,46,15,39,43,45,20,21,23
8397,10,8,3,45,40,47,33,26,39,38
8398,27,21,34,29,23,17,43,39,24,42
8399,14,5,3,42,11,19,41,17,38,45
8400,46,8,40,1,14,26,16,9,13,3
8401,30,26,46,31,18,37,36,20,40,2
8402,45,28,8,5,50,6,43,4,18,12
8403,17,40,35,21,4,5,22,8,31,41
8404,35,14,42,21,50,45,48,19,17,38
8405,9,15,28,25,23,32,18,11,48,40
8406,34,17,29,22,18,16,30,24,5,31
8407,45,36,16,9,23,27,2,15,14,39
8408,38,45,13,5,36,22,26,32,23,49
8409,31,30,43,13,42,8,45,6,17,20
8410,25,36,45,34,42,16,2,23,50,8
8411,27,43,36,31,28,14,39,12,42,23
8412,30,11,36,24,47,32,22,33,16,23
8413,15,18,44,12,43,27,9,37,2,23
8414,32,36,24,10,44,39,26,29,20,34
8415,31,20,10,44,18,36,29,25,23,35
8416,11,46,42,14,21,10,50,15,41,1
8417,44,20,47,41,17,31,36,14,4,48
8418,32,33,34,31,3,7,37,4,12,11
8419,3,34,39,44,1,20,28,31,50,24
8420,27,29,3,16,14,50,1,22,30,39
8421,50,25,33,29,3,48,23,24,12,44
8422,10,2,48,8,21,13,38,1,50,45
8423,31,50,18,45,48,24,37,33,32,35
8424,44,21,49,39,18,15,24,41,31,27
8425,50,39,4,13,15,16,5,11,3,48
8426,27,30,25,34,22,42,6,18,46,29
8427,20,37,6,29,24,49,8,50,15,7
8428,19,1,16,17,25,13,20,46,10,33
8429,39,50,10,24,6,21,15,3,49,37
8430,36,42,35,27,45,9,4,50,22,15
8431,46,39,43,48,19,49,36,12,34,38
8432,18,23,46,30,11,21,43,34,8,49
8433,15,25,4,47,40,28,44,41,9,11
8434,10,35,38,45,24,46,1,22,4,36
8435,26,7,11,44,31,6,5,33,43,34
8436,1,37,4,23,5,7,34,31,45,19
8437,43,16,37,22,35,23,18,47,34,44
8438,36,22,28,44,42,33,49,12,48,41
8439,39,33,4,10,2,26,9,44,38,37
8440,9,50,14,37,38,15,8,29,36,20
8441,5,1,9,48,8,13,49,26,34,4
8442,20,19,37,48,21,27,42,45,11,35
8443,37,23,16,45,14,13,43,5,26,31
8444,46,7,32,31,25,5,15,50,24,29
8445,36,27,30,42,15,50,16,23,6,26
8446,40,8,28,43,45,9,30,32,10,4
8447,20,44,7,14,43,35,46,2,49,23
8448,2,22,3,4,36,5,8,42,39,23
8449,12,29,3,33,26,31,50,5,15,4
8450,4,27,21,5,6,42,11,38,2,15
8451,4,41,12,39,14,37,22,11,9,2
8452,50,39,49,37,23,46,5,4,44,15
8453,12,3,5,15,1,18,49,38,17,2
8454,18,6,23,20,35,30,38,40,8,42
8455,47,16,23,25,41,39,5,22,6,30
8456,3,38,5,14,28,45,19,18,43,33
8457,25,6,20,28,41,14,5,22,24,45
8458,29,28,21,5,16,40,7,12,32,9
8459,35,22,8,15,28,14,33,6,13,44
8460,21,11,37,41,7,2,16,19,8,28
8461,18,1,19,44,38,10,50,5,30,27
8462,23,34,36,6,38,42,26,47,24,19
8463,24,50,44,21,12,36,20,7,22,32
8464,49,25,43,4,34,27,44,20,26,37
8465,25,26,17,31,29,45,48,19,8,2
8466,49,22,19,1,20,39,41,13,9,14
8467,2,50,33,39,7,17,19,20,25,27
8468,47,14,22,49,41,27,24,37,31,12
8469,14,22,2,23,41,6,16,27,48,5
8470,39,11,14,10,33,32,21,15,7,45
8471,15,17,2,4,45,46,29,25,44,50
8472,34,20,41,35,33,42,47,12,49,44
8473,47,27,48,36,13,29,38,45,16,3
8474,10,11,35,27,25,28,47,38,19,13
8475,23,22,41,9,28,39,2,32,45,11
8476,49,29,1,3,45,28,10,47,18,13
8477,2,31,45,46,15,42,1,8,22,21
8478,4,27,34,48,24,38,19,1,36,18
8479,37,46,3,20,2,33,39,24,25,32
8480,23,5,2,15,25,26,48,24,16,49
8481,36,49,18,15,22,12,19,29,28,43
8482,3,7,31,43,4,28,10,22,14,26
8483,18,49,28,12,24,42,13,27,15,5
8484,48,31,11,25,8,18,23,44,46,34
8485,37,11,4,9,17,27,15,1,47,31
8486,2,7,1,22,10,41,46,14,37,29
8487,28,37,43,23,12,25,15,5,6,13
8488,34,28,25,35,21,46,22,30,44,7
8489,22,33,32,19,21,35,49,14,17,9
8490,45,37,32,31,42,7,40,11,16,33
8491,44,14,21,15,41,8,39,40,20,19
8492,22,23,40,27,48,28,43,7,4,34
8493,32,49,33,28,42,35,45,16,11,48
8494,30,7,18,19,43,9,28,39,35,38
8495,35,18,26,22,24,30,21,36,5,7
8496,17,44,8,47,16,7,38,18,10,20
8497,7,27,47,10,45,50,23,36,9,46
8498,21,4,16,33,17,10,19,2,3,38
8499,41,11,46,32,29,19,40,7,20,34
8500,9,23,11,28,31,6,37,38,30,10
8501,39,29,40,13,9,48,30,32,14,4
8502,33,28,39,22,50,12,44,47,25,26
8503,18,2,36,21,7,13,19,30,37,3
8504,27,10,26,21,11,22,19,37,35,8
8505,30,32,38,28,26,14,7,45,6,37
8506,44,21,11,26,2,24,14,37,41,9
8507,33,28,48,7,9,37,10,44,46,32
8508,3,20,32,44,34,43,41,10,4,49
8509,49,39,4,34,9,10,23,7,15,18
8510,28,21,23,35,14,44,27,31,50,33
8511,43,24,14,17,37,18,19,9,42,20
8512,36,42,7,26,13,8,20,37,21,34
8513,7,47,30,31,9,28,8,3,37,46
8514,43,27,25,28,19,47,31,29,23,36
8515,13,40,34,44,46,6,38,2,25,30
8516,24,45,23,47,14,40,27,43,32,20
8517,30,7,21,1,37,16,34,41,48,49
8518,42,31,43,27,1,6,48,22,49,8
8519,29,14,7,31,40,21,15,45,9,41
8520,5,40,16,24,38,1,11,34,23,50
8521,24,31,32,38,27,36,40,11,50,13
8522,16,13,3,17,30,33,2,34,43,44
8523,42,49,50,10,11,22,26,25,6,7
8524,30,21,29,48,32,3,11,6,46,33
8525,17,19,15,11,50,5,42,12,38,18
8526,45,18,14,19,7,34,33,48,46,2
8527,29,19,16,44,11,39,6,49,4,7
8528,32,47,23,50,45,15,2,3,20,31
8529,23,19,49,39,36,11,45,16,22,41
8530,5,21,27,16,8,1,40,44,2,33
8531,25,10,6,20,22,31,4,18,32,45
8532,25,39,15,17,27,38,10,4,2,42
8533,27,16,9,4,21,30,46,24,12,39
8534,17,28,8,47,31,5,24,20,29,46
8535,49,39,31,37,15,47,44,25,24,29
8536,34,1,50,37,43,32,2,8,11,12
8537,11,46,29,6,22,33,9,27,40,31
8538,23,15,18,35,27,25,30,1,20,21
8539,10,1,18,41,44,6,25,43,35,7
8540,49,23,5,45,38,37,1,28,14,12
8541,42,10,35,41,14,47,9,29,50,19
8542,41,29,36,2,37,43,3,23,40,49
8543,8,35,6,29,41,2,44,28,33,14
8544,42,48,19,18,41,2,9,50,49,37
8545,42,8,44,17,50,4,21,35,27,39
8546,17,31,32,3,6,22,25,35,1,15
8547,4,7,5,13,3,39,40,42,8,19
8548,13,41,32,24,34,45,43,25,9,35
8549,34,20,7,29,25,23,35,43,39,15
8550,20,11,33,47,9,3,12,15,26,24
8551,23,40,36,8,15,4,13,11,18,33
8552,49,40,1,43,24,14,2,32,9,6
8553,12,32,43,5,1,7,40,22,34,26
8554,31,45,6,28,19,11,16,42,10,9
8555,36,21,43,47,40,35,24,27,4,12
8556,39,7,38,21,28,8,22,17,36,5
8557,42,44,19,24,33,50,17,35,46,21
8558,31,4,17,25,11,3,5,42,32,7
8559,28,33,30,3,49,20,37,4,36,44
8560,4,23,14,40,36,44,16,6,35,24
8561,37,18,7,9,40,47,32,31,41,43
8562,9,18,35,13,45,14,8,1,37,5
8563,21,24,7,1,46,20,16,34,38,14
8564,41,35,28,23,12,15,6,40,21,1
8565,18,19,14,7,12,32,4,10,38,46
8566,49,39,18,12,32,2,20,6,5,22
8567,6,5,20,42,47,4,29,37,43,36
8568,14,19,30,11,8,23,37,44,31,6
8569,19,14,1,24,47,9,43,42,5,25
8570,20,8,23,43,17,41,45,24,13,6
8571,17,1,5,34,40,33,11,27,3,41
8572,19,18,38,39,8,14,34,42,2,21
8573,33,43,45,16,15,48,30,34,36,25
8574,36,44,46,38,32,26,14,31,39,49
8575,31,19,16,1,14,10,7,40,2,42
8576,36,16,10,11,27,31,24,41,28,35
8577,44,48,40,49,13,47,35,33,1,31
8578,3,41,44,46,7,17,50,47,43,25
8579,41,20,40,18,17,12,15,4,34,6
8580,38,21,32,29,43,39,2,25,47,31
8581,10,6,11,2,48,1,30,31,38,13
8582,10,24,18,22,11,41,19,34,40,17
8583,13,28,12,19,42,4,20,37,36,3
8584,12,19,13,42,1,49,2,34,32,31
8585,35,40,41,44,27,2,45,28,39,15
8586,25,19,31,2,1,7,48,39,37,47
8587,36,5,40,14,17,8,31,18,27,4
8588,28,18,5,26,44,15,42,17,38,47
8589,8,38,32,36,37,7,47,10,15,34
8590,29,49,26,13,40,3,25,24,8,20
8591,34,31,24,14,11,12,5,27,1,21
8592,25,29,42,46,28,44,39,27,5,43
8593,18,40,1,8,28,49,14,16,13,20
8594,10,34,50,44,2,3,23,9,49,43
8595,26,25,9,8,10,50,32,12,23,47
8596,14,5,35,49,15,40,6,44,20,2
8597,41,19,47,4,17,31,46,48,38,45
8598,12,24,42,11,27,43,17,8,40,16
8599,35,50,7,10,41,48,26,11,38,37
8600,6,31,30,22,9,18,19,14,3,13
8601,24,25,14,6,29,18,45,2,28,34
8602,21,36,11,8,12,46,17,33,6,5
8603,25,17,45,49,10,23,35,30,36,11
8604,35,5,30,25,7,47,2,20,9,45
8605,8,41,7,42,5,33,31,4,19,22
8606,14,43,18,25,36,39,7,38,50,8
8607,12,35,24,32,28,14,16,42,21,31
8608,50,13,4,33,39,11,25,21,2,22
8609,17,35,40,2,1,21,30,22,7,41
8610,14,13,26,35,12,6,10,25,38,30
8611,26,34,36,7,4,14,49,18,33,19
8612,8,14,27,13,37,41,18,26,32,11
8613,19,30,5,29,41,24,23,32,22,26
8614,21,47,10,15,36,20,9,35,48,42
8615,2,40,1,14,18,32,44,26,24,6
8616,28,4,8,2,19,40,34,33,38,21
8617,27,47,4,23,12,19,7,11,31,36
8618,49,35,22,8,42,12,10,9,6,41
8619,1,38,27,44,11,16,12,34,25,45
8620,48,31,3,1,24,42,14,49,25,43
8621,34,38,32,44,23,48,29,49,2,26
8622,1,41,16,19,30,21,15,44,43,42
8623,30,48,19,7,46,24,39,38,21,5
8624,39,6,19,48,34,11,24,42,23,44
8625,35,7,49,34,33,9,32,4,42,36
8626,17,31,15,37,9,26,32,39,29,45
8627,9,20,23,44,43,15,8,2,29,26
8628,32,42,11,47,50,13,6,28,18,27
8629,32,21,50,48,8,28,12,10,49,2
8630,45,49,5,46,28,2,40,48,19,18
8631,10,26,5,18,38,15,39,2,44,49
8632,9,50,19,26,34,49,29,36,12,8
8633,8,5,31,11,34,17,47,30,4,44
8634,43,34,48,7,14,12,1,42,27,37
8635,6,14,41,24,35,5,11,7,47,19
8636,50,17,11,29,24,10,3,8,33,38
8637,48,23,13,2,14,37,44,15,25,16
8638,8,6,9,35,32,10,19,17,45,11
8639,23,46,30,28,39,37,45,24,6,11
8640,16,22,47,7,9,20,10,40,1,50
8641,9,18,7,45,23,36,46,40,35,26
8642,27,18,39,37,21,38,5,4,17,46
8643,19,30,39,22,45,15,47,18,1,49
8644,4,28,43,37,39,7,3,11,23,6
8645,9,42,15,40,26,29,36,30,18,12
8646,42,33,3,34,11,30,8,41,45,32
8647,42,31,14,27,8,4,19,36,47,32
8648,37,2,45,27,7,10,43,29,49,46
8649,38,17,31,41,46,28,6,45,34,15
8650,8,17,39,47,11,32,29,19,4,26
8651,1,18,11,31,43,50,23,5,40,37
8652,47,37,9,35,22,23,32,40,48,29
8653,50,29,2,33,20,36,46,4,40,24
8654,14,42,25,8,37,17,49,50,24,35
8655,43,45,42,26,31,22,16,6,39,10
8656,46,39,41,10,45,31,8,47,19,16
8657,50,36,19,45,25,11,22,28,8,42
8658,43,27,47,34,29,48,11,9,5,21
8659,7,26,19,11,32,34,39,38,12,31
8660,28,48,11,20,44,1,23,26,40,31
8661,6,37,7,23,44,43,15,48,26,17
8662,41,9,8,3,20,45,35,38,34,32
8663,5,26,41,44,7,4,25,32,40,30
8664,40,21,6,18,16,44,1,30,39,9
8665,4,26,12,28,31,20,11,47,42,35
8666,11,23,45,12,28,3,29,42,14,7
8667,42,5,13,47,26,14,4,44,31,27
8668,11,21,46,43,22,6,19,2,20,25
8669,40,37,7,27,26,49,23,48,34,36
8670,44,1,40,9,3,46,36,33,47,41
8671,2,31,48,5,32,27,42,24,37,43
8672,33,34,20,27,7,23,44,12,47,24
8673,42,23,17,2,30,35,34,32,45,6
8674,21,2,8,12,37,6,24,44,47,31
8675,41,6,19,14,28,24,5,38,35,37
8676,7,22,45,18,44,37,24,38,34,12
8677,9,15,25,27,31,43,39,50,48,20
8678,48,10,6,1,12,2,47,16,20,22
8679,48,32,41,7,1,39,26,3,30,43
8680,22,36,41,10,9,20,43,4,19,25
8681,10,34,45,42,35,26,32,47,41,44
8682,39,8,36,22,17,11,12,40,23,21
8683,10,29,13,18,16,20,49,27,9,41
8684,23,38,9,27,14,22,36,45,40,6
8685,31,24,18,13,36,49,37,50,6,29
8686,27,22,45,48,12,46,28,32,13,42
8687,48,23,44,19,50,2,31,49,38,32
8688,16,3,17,9,41,23,6,7,8,2
8689,34,45,5,17,50,9,22,36,20,1
8690,33,26,15,16,43,30,5,40,9,47
8691,7,26,10,49,9,39,38,50,29,12
8692,8,39,13,37,33,10,12,20,2,44
8693,34,11,8,5,49,28,48,47,18,44
8694,8,33,22,48,1,9,46,45,25,4
8695,23,20,47,32,12,28,15,9,11,6
8696,13,4,14,3,49,26,48,41,6,7
8697,33,37,17,22,47,26,38,31,24,34
8698,45,37,4,8,50,27,35,2,42,22
8699,24,21,3,13,38,47,23,1,7,20
8700,47,43,2,32,44,6,23,11,16,50
8701,23,21,2,20,5,50,36,47,49,8
8702,39,28,19,48,5,24,21,8,44,33
8703,24,48,18,25,4,7,17,8,32,47
8704,43,33,15,47,39,49,44,19,27,9
8705,25,14,12,3,21,5,11,37,7,22
8706,32,2,42,39,16,34,4,5,10,24
8707,26,11,30,44,4,1,23,39,20,9
8708,22,25,19,5,26,28,29,7,30,39
8709,48,30,22,38,25,41,4,26,43,7
8710,23,9,38,2,39,8,12,3,16,43
8711,17,31,8,36,40,50,19,9,10,28
8712,6,38,37,4,31,50,27,3,23,32
8713,49,28,1,18,16,15,26,47,22,12
8714,34,13,9,32,35,38,46,45,43,39
8715,26,30,13,31,50,20,35,34,1,22
8716,31,17,39,42,29,4,32,2,25,13
8717,37,24,40,49,32,39,21,31,3,34
8718,48,16,38,34,19,4,50,23,11,43
8719,24,36,20,5,6,45,18,8,4,44
8720,33,34,46,6,37,48,43,45,18,21
8721,33,37,28,4,42,41,26,29,16,35
8722,20,11,22,41,25,8,7,47,35,21
8723,7,48,49,4,16,3,18,19,9,30
8724,36,46,16,6,9,21,4,48,40,41
8725,5,44,41,46,9,27,50,16,21,4
8726,17,49,19,14,3,38,29,4,15,21
8727,7,10,38,1,31,14,33,44,25,50
8728,14,35,22,21,31,18,5,23,37,30
8729,14,21,18,46,47,3,31,36,39,12
8730,13,9,23,15,40,10,37,44,21,2
8731,17,6,36,42,26,37,22,9,7,46
8732,26,43,8,38,29,16,24,20,39,15
8733,45,33,9,28,23,19,32,16,25,49
8734,34,2,21,36,15,11,44,50,7,8
8735,21,36,7,34,20,37,50,49,17,12
8736,7,21,18,2,37,28,4,40,48,36
8737,34,19,13,14,46,16,35,5,4,23
8738,35,5,34,11,14,9,26,25,33,38
8739,9,18,20,36,48,1,6,21,19,29
8740,46,7,12,14,19,42,9,4,8,48
8741,40,30,34,11,16,20,42,26,25,10
8742,43,20,4,14,34,50,29,35,9,22
8743,10,28,38,39,2,24,8,13,48,18
8744,4,13,15,8,48,46,38,42,2,28
8745,2,45,48,20,34,40,18,13,37,8
8746,17,27,28,22,20,23,39,32,18,16
8747,2,20,50,49,4,18,9,26,8,37
8748,16,33,7,40,30,34,12,1,35,18
8749,2,38,22,15,47,23,50,29,32,13
8750,4,30,32,25,50,44,27,7,11,21
8751,29,44,40,38,50,33,32,22,48,9
8752,21,12,6,18,29,41,25,32,23,19
8753,30,22,42,45,9,27,18,19,47,12
8754,37,30,20,13,50,3,5,29,39,22
8755,18,34,3,37,43,10,5,21,14,39
8756,43,13,5,29,39,7,28,26,32,41
8757,6,8,17,41,24,21,37,5,33,34
8758,31,21,26,49,5,50,25,9,27,32
8759,19,25,38,14,15,44,41,16,10,28
8760,7,34,37,38,39,23,40,36,21,24
8761,23,28,22,8,39,38,20,44,42,31
8762,10,30,8,42,49,50,33,44,11,37
8763,12,2,7,38,29,40,1,21,6,20
8764,24,30,42,17,14,33,13,3,43,9
8765,38,44,21,42,15,2,27,26,6,29
8766,28,36,11,47,17,9,22,23,7,19
8767,16,43,6,31,1,46,23,32,17,45
8768,24,11,22,35,40,4,16,37,27,3
8769,16,19,9,40,24,41,42,37,39,20
8770,42,19,27,36,25,13,49,29,7,33
8771,18,39,46,37,9,32,14,49,6,8
8772,18,35,24,30,27,19,20,1,31,48
8773,6,19,10,40,23,34,5,13,18,42
8774,15,42,1,36,17,14,48,7,3,2
8775,13,44,5,1,32,48,8,6,41,23
8776,44,17,34,49,27,24,20,1,7,42
8777,31,30,6,18,35,7,17,50,28,39
8778,18,45,41,36,9,15,39,13,7,47
8779,17,29,38,50,31,19,8,41,40,43
8780,45,23,41,15,30,5,22,3,13,39
8781,17,15,10,29,34,9,11,46,8,6
8782,15,3,47,13,16,20,11,17,21,44
8783,3,37,6,46,20,44,43,47,19,34
8784,42,37,40,18,43,41,16,4,29,44
8785,20,49,44,10,43,48,3,47,5,14
8786,12,29,7,45,41,2,39,4,43,28
8787,15,37,4,41,38,34,9,20,50,11
8788,48,35,30,42,25,45,4,39,5,21
8789,37,6,7,50,17,43,16,29,38,24
8790,39,28,37,24,16,3,30,33,40,36
8791,7,30,33,35,14,9,31,39,41,32
8792,23,21,35,29,45,13,39,44,38,36
8793,46,24,6,2,34,27,30,35,48,3
8794,50,18,37,4,45,23,26,40,44,25
8795,22,7,46,6,28,43,32,44,17,1
8796,33,31,5,47,50,4,34,45,48,19
8797,50,10,39,46,21,4,32,45,18,41
8798,10,18,5,49,45,3,9,2,33,35
8799,47,25,42,3,38,12,14,45,50,46
8800,33,42,47,24,36,1,43,49,8,32
8801,50,9,46,23,41,30,19,16,11,31
8802,20,23,13,7,30,6,12,9,11,2
8803,17,12,24,39,3,1,2,40,16,21
8804,18,8,48,43,34,41,38,40,49,42
8805,45,11,44,29,41,1,22,5,21,7
8806,27,7,6,36,42,33,5,29,22,39
8807,43,44,35,34,25,37,31,16,22,45
8808,28,42,23,10,49,29,8,14,16,46
8809,47,46,4,12,26,17,14,2,34,30
8810,43,19,44,50,33,21,12,35,30,40
8811,30,12,1,11,45,44,40,23,17,35
8812,39,38,7,8,36,10,37,48,11,15
8813,46,33,36,34,26,22,21,24,10,39
8814,34,26,16,50,9,38,7,18,39,1
8815,14,33,42,41,30,37,36,26,35,19
8816,1,42,2,26,10,41,33,43,18,22
8817,10,25,41,45,24,14,2,42,30,18
8818,47,33,5,36,34,31,18,40,12,22
8819,44,33,43,17,3,49,13,35,12,32
8820,24,39,32,42,4,22,30,49,46,41
8821,11,36,16,17,35,44,5,39,33,50
8822,18,37,26,20,11,13,34,47,46,25
8823,15,19,11,3,20,44,35,49,50,41
8824,21,48,4,6,33,46,30,44,41,13
8825,13,47,14,3,45,48,43,34,42,32
8826,44,38,32,34,28,48,45,17,7,19
8827,38,20,39,1,6,22,14,30,36,26
8828,37,32,14,25,5,16,1,40,46,50
8829,26,38,3,34,19,46,31,37,2,43
8830,13,36,44,4,3,23,31,6,46,15
8831,46,19,13,38,37,47,15,12,8,20
8832,37,11,31,45,2,13,48,33,42,12
8833,39,15,23,24,46,5,2,4,17,13
8834,16,37,1,31,19,45,42,25,44,20
8835,28,5,11,40,10,43,37,1,19,25
8836,44,17,25,19,1,38,14,48,6,33
8837,47,24,21,9,1,13,23,27,14,49
8838,19,30,28,1,5,15,16,8,11,9
8839,37,29,43,46,31,20,21,42,35,13
8840,11,49,19,46,48,36,45,26,4,17
8841,22,46,11,2,1,49,36,20,15,4
8842,21,24,27,12,41,44,20,46,19,6
8843,49,36,47,26,34,31,28,14,5,40
8844,6,41,4,15,7,30,29,46,21,12
8845,6,45,10,47,31,18,7,22,2,8
8846,37,28,4,25,6,24,18,43,29,15
8847,49,13,18,16,5,50,27,30,22,40
8848,43,47,4,22,35,30,27,20,33,21
8849,14,24,31,16,3,7,17,28,47,40
8850,40,47,20,44,29,45,12,4,38,31
8851,49,22,14,29,16,26,3,7,20,25
8852,48,36,1,11,9,13,26,47,28,25
8853,12,47,31,39,25,19,2,15,37,40
8854,1,47,30,8,48,12,17,5,3,2
